Ville,Date,Marque,Modèle,Essieus,CARROSSERIE,PTAC,ENERGIE,PUISSANCE,Places assises,PAYS,TYPE,Numéro ligne,USAGE,QUALITE
Ariana,4/10/2025 10:18,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,72408,-TRAVAUX PUBLICS,
Ariana,12/23/2025 14:08,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,7.975,GASOIL,16,1,ITALIE,TRACTOPELLE,87889,-TRAVAUX PUBLICS,Proprietaire
Ariana,1/19/2021 10:00,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,33,,Locataire Leasing
Ariana,5/6/2021 12:00,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,47,,Locataire Leasing
Ariana,5/6/2021 12:06,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,49,,Locataire Leasing
Ariana,8/3/2021 12:13,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,5421,,Locataire Leasing
Ariana,8/3/2021 12:15,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,5420,,Locataire Leasing
Ariana,9/15/2021 15:09,KOMATSU,KOMATSU WB93R-2,2 Essieus,TRACTOPELLE,8,GASOIL,16,1,JAPON,TRACTOPELLE,10509,,Proprietaire
Ariana,10/12/2021 14:22,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,31,,Proprietaire
Ariana,12/30/2021 14:49,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,5426,,Proprietaire
Ariana,1/14/2022 8:58,MAHINDRA,MAHINDRA SX,2 Essieus,TRACTOPELLE,8.5,GASOIL,14,1,INDE,TRACTOPELLE,15404,-TRAVAUX PUBLICS,Proprietaire
Ariana,2/2/2022 0:00,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15374,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,3/15/2022 14:37,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,15393,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,3/15/2022 15:12,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,15392,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,3/22/2022 14:13,JCB,JCB 3DX,2 Essieus,TRACTOPELLE,12.51,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,15381,-INDUSTRIEL,Proprietaire
Ariana,5/10/2022 11:21,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15364,-TRAVAUX PUBLICS,Proprietaire
Ariana,5/13/2022 15:38,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,7.32,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,15379,-INDUSTRIEL,Locataire Leasing
Ariana,7/5/2022 10:11,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,15334,-TRAVAUX PUBLICS,Proprietaire
Ariana,8/25/2022 11:53,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,15388,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,10/6/2022 15:36,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15349,-INDUSTRIEL,Locataire Leasing
Ariana,10/11/2022 13:51,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15348,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,10/14/2022 16:13,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,15387,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,10/20/2022 9:50,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,15312,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,12/21/2022 11:57,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,15909,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,12/21/2022 11:58,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,15910,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,1/5/2023 10:27,CASE,CASE 580T,2 Essieus,TRACTOPELLE,8.85,GASOIL,18,1,ITALIE,TRACTOPELLE,31922,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,2/20/2023 11:30,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,33076,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,4/24/2023 14:52,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,35638,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,4/24/2023 14:54,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,35639,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,10/31/2023 13:21,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.895,GASOIL,18,1,TURQUIE,TRACTOPELLE,44621,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,11/14/2023 15:07,CUKUROVA,CUKUROVA 880S,2 Essieus,TRACTOPELLE,7.745,GASOIL,18,1,TURQUIE,TRACTOPELLE,45879,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,12/1/2023 14:26,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,46966,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,12/13/2023 11:02,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,46961,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,2/15/2024 0:00,CNH,CNH 580 V,2 Essieus,TRACTOPELLE,8.085,GASOIL,18,1,ITALIE,TRACTOPELLE,49330,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,4/8/2024 11:19,ESCORTS LIMITED,ESCORTS LIMITED DIGMAX II,2 Essieus,TRACTOPELLE,10.78,GASOIL,17,1,INDE,TRACTOPELLE,52515,-TRAVAUX PUBLICS,Proprietaire
Ariana,5/13/2024 9:23,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.895,GASOIL,18,1,TURQUIE,TRACTOPELLE,54173,-INDUSTRIEL,Locataire Leasing
Ariana,5/31/2024 13:51,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,7.975,GASOIL,16,1,ITALIE,TRACTOPELLE,55506,-TRAVAUX PUBLICS,Proprietaire
Ariana,6/11/2024 14:27,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,55871,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,6/14/2024 14:36,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,55859,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,10/9/2024 11:22,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,61456,-TRAVAUX PUBLICS,Proprietaire
Ariana,11/27/2024 9:54,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,USA,TRACTOPELLE,63374,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,11/27/2024 9:56,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,USA,TRACTOPELLE,63376,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,11/27/2024 10:00,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,USA,TRACTOPELLE,63373,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,11/27/2024 10:49,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,JAPON,TRACTOPELLE,63430,-TRAVAUX PUBLICS,Proprietaire
Ariana,5/8/2025 13:44,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,74071,-TRAVAUX PUBLICS,Proprietaire
Ariana,5/20/2025 17:22,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,74093,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,6/9/2025 16:00,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,76382,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,6/11/2025 16:58,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,76056,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,6/11/2025 17:05,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,76053,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,8/25/2025 14:00,NEW HOLLAND,NEW HOLLAND B80C,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,79950,-TRAVAUX PUBLICS,Proprietaire
Ariana,8/29/2025 10:27,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,79614,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,9/22/2025 13:22,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,81631,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,9/26/2025 11:02,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,81658,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,10/27/2025 10:48,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,83756,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,11/14/2025 0:00,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,7.865,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,85608,-TRAVAUX PUBLICS,Proprietaire
Ariana,11/20/2025 0:00,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,85609,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,11/25/2025 0:00,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,7.865,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,85604,-TRAVAUX PUBLICS,Proprietaire
Ariana,1/5/2026 8:41,MECALAC,MECALAC TLB870,2 Essieus,TRACTOPELLE,7.495,GASOIL,18,1,FRANCE,TRACTOPELLE,90222,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,1/23/2026 13:40,RIGOR,RIGOR HD100,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,INDE,TRACTOPELLE,89939,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,2/9/2026 11:20,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,91701,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,2/9/2026 11:22,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,91700,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,2/10/2026 9:59,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,91738,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,2/16/2026 9:38,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,91816,-TRAVAUX PUBLICS,Locataire Leasing
Ariana,2/16/2026 10:27,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,91817,-TRAVAUX PUBLICS,Locataire Leasing
Beja,5/7/2021 10:11,BOBCAT,BOBCAT B730R,2 Essieus,TRACTOPELLE,8.255,GASOIL,18,1,USA,TRACTOPELLE,26,,Locataire Leasing
Beja,10/20/2021 16:11,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,5423,,Proprietaire
Beja,12/1/2021 9:38,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,7.315,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,10437,,Proprietaire
Beja,2/2/2022 0:00,MST,MST M542,2 Essieus,TRACTOPELLE,9.7,GASOIL,18,1,TURQUIE,TRACTOPELLE,15423,-TRAVAUX PUBLICS,Proprietaire
Beja,6/10/2022 12:00,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15356,,Locataire Leasing
Beja,8/4/2022 13:08,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15351,-TRAVAUX PUBLICS,Locataire Leasing
Beja,11/10/2022 16:03,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15437,-TRAVAUX PUBLICS,Locataire Leasing
Beja,12/29/2022 15:17,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,15887,-TRAVAUX PUBLICS,Locataire Leasing
Beja,1/12/2023 11:23,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,31927,-TRAVAUX PUBLICS,Locataire Leasing
Beja,1/12/2023 11:26,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,31925,-TRAVAUX PUBLICS,Locataire Leasing
Beja,12/11/2023 11:08,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,46964,-TRAVAUX PUBLICS,Locataire Leasing
Beja,12/22/2023 12:03,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,46946,-TRAVAUX PUBLICS,Locataire Leasing
Beja,5/24/2024 12:45,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,55104,-TRAVAUX PUBLICS,Locataire Leasing
Beja,5/28/2024 14:44,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,55268,-TRAVAUX PUBLICS,Locataire Leasing
Beja,10/17/2024 10:06,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.895,GASOIL,18,1,TURQUIE,TRACTOPELLE,61434,-TRAVAUX PUBLICS,Locataire Leasing
Beja,10/17/2024 10:08,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.895,GASOIL,18,1,TURQUIE,TRACTOPELLE,61433,-TRAVAUX PUBLICS,Locataire Leasing
Beja,1/23/2025 14:43,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.895,GASOIL,18,1,TURQUIE,TRACTOPELLE,66995,-TRAVAUX PUBLICS,Locataire Leasing
Beja,5/15/2025 15:37,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,74091,-TRAVAUX PUBLICS,Locataire Leasing
Beja,10/21/2025 16:17,MST,MST M542,2 Essieus,TRACTOPELLE,8.325,GASOIL,18,1,TURQUIE,TRACTOPELLE,84167,-TRAVAUX PUBLICS,Proprietaire
Beja,12/15/2025 10:14,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,87460,-TRAVAUX PUBLICS,Locataire Leasing
Beja,12/16/2025 15:57,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.895,GASOIL,18,1,TURQUIE,TRACTOPELLE,87441,-TRAVAUX PUBLICS,Locataire Leasing
Beja,12/23/2025 11:38,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,7.975,GASOIL,16,1,ITALIE,TRACTOPELLE,87893,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,2/11/2021 13:58,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,5412,,Locataire Leasing
Ben Arous,3/25/2021 11:28,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,5413,,
Ben Arous,12/7/2021 13:33,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,61,,Locataire Leasing
Ben Arous,12/9/2021 14:45,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,10515,,Proprietaire
Ben Arous,5/19/2022 14:47,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,15390,-TRAVAUX PUBLICS,Locataire Leasing
Ben Arous,5/27/2022 15:33,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15361,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,6/24/2022 11:31,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15355,,Locataire Leasing
Ben Arous,8/3/2022 8:46,CASE,CASE 580T,2 Essieus,TRACTOPELLE,8.85,GASOIL,18,1,ITALIE,TRACTOPELLE,15316,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,9/27/2022 16:06,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.43,GASOIL,18,1,FRANCE,TRACTOPELLE,15410,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,9/30/2022 15:04,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.43,GASOIL,18,1,FRANCE,TRACTOPELLE,15409,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,11/3/2022 12:33,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,15433,-TRAVAUX PUBLICS,Locataire Leasing
Ben Arous,11/15/2022 11:49,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,15432,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,11/22/2022 11:11,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.9,GASOIL,18,1,TURQUIE,TRACTOPELLE,15436,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,11/22/2022 11:13,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.9,GASOIL,18,1,TURQUIE,TRACTOPELLE,15434,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,12/27/2022 15:07,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.895,GASOIL,18,1,TURQUIE,TRACTOPELLE,15893,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,12/27/2022 15:08,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.895,GASOIL,18,1,TURQUIE,TRACTOPELLE,15895,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,2/16/2023 11:17,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,33057,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,6/15/2023 8:46,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,38280,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,8/14/2023 11:12,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,40830,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,8/17/2023 15:03,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,40832,-INDUSTRIEL,Proprietaire
Ben Arous,11/28/2023 8:49,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,45892,-TRAVAUX PUBLICS,Locataire Leasing
Ben Arous,11/28/2023 16:16,CNH,CNH 570 ST,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,46075,-TRAVAUX PUBLICS,Locataire Leasing
Ben Arous,12/22/2023 14:43,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,47037,-TRAVAUX PUBLICS,Locataire Leasing
Ben Arous,12/25/2023 15:54,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.105,GASOIL,18,1,FRANCE,TRACTOPELLE,47137,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,1/4/2024 9:17,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.105,GASOIL,18,1,FRANCE,TRACTOPELLE,48360,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,4/23/2024 9:54,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,53058,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,5/14/2024 13:18,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,54348,-TRAVAUX PUBLICS,Locataire Leasing
Ben Arous,9/5/2024 9:25,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,59824,-TRAVAUX PUBLICS,Locataire Leasing
Ben Arous,9/26/2024 9:26,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,59802,-TRAVAUX PUBLICS,Proprietaire
Ben Arous,9/27/2024 15:52,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,7.975,GASOIL,16,1,ITALIE,TRACTOPELLE,60175,-TRAVAUX PUBLICS,Locataire Leasing
Ben Arous,10/14/2024 9:48,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,61430,-TRAVAUX PUBLICS,Locataire Leasing
Ben Arous,10/23/2024 8:54,MECALAC,MECALAC TLB870,2 Essieus,TRACTOPELLE,7.495,GASOIL,18,1,FRANCE,TRACTOPELLE,61679,-TRAVAUX PUBLICS,Locataire Leasing
Ben Arous,11/13/2024 9:32,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,63431,-TRAVAUX PUBLICS,Locataire Leasing
Ben Arous,2/21/2025 14:03,ESCORTS LIMITED,ESCORTS LIMITED DIGMAX II,2 Essieus,TRACTOPELLE,10.78,GASOIL,17,1,INDE,TRACTOPELLE,68897,-TRAVAUX PUBLICS,Proprietaire
